"","close","high","low","open","volumefrom","volumeto","CTime","from_sym","to_sym","LastTime"
"213",0.0001238,0.0001238,0.0001235,0.0001237,9536.48,1.18,2018-10-29 14:32:00,"ZRX","BTC",2018-10-29 14:28:00
"214",0.0001237,0.0001238,0.0001236,0.0001238,6029.59,0.7457,2018-10-29 14:33:00,"ZRX","BTC",2018-10-29 14:28:00
"215",0.0001237,0.0001237,0.0001237,0.0001237,0,0,2018-10-29 14:34:00,"ZRX","BTC",2018-10-29 14:28:00
"216",0.0001235,0.0001237,0.0001235,0.0001237,0,0,2018-10-29 14:35:00,"ZRX","BTC",2018-10-29 14:28:00
"217",0.0000017,0.0000017,0.00000168,0.00000168,735551.93,1.24,2018-10-29 14:29:00,"VET","BTC",2018-10-29 14:28:00
"218",0.00000169,0.00000169,0.00000168,0.00000168,167790.84,0.2826,2018-10-29 14:30:00,"VET","BTC",2018-10-29 14:28:00
"219",0.00000169,0.00000169,0.00000168,0.00000168,391826.67,0.6596,2018-10-29 14:31:00,"VET","BTC",2018-10-29 14:28:00
"220",0.00000169,0.00000169,0.00000169,0.00000169,0,0,2018-10-29 14:32:00,"VET","BTC",2018-10-29 14:28:00
"221",0.00000169,0.00000169,0.00000169,0.00000169,0,0,2018-10-29 14:33:00,"VET","BTC",2018-10-29 14:28:00
"222",0.00000169,0.00000169,0.00000169,0.00000169,0,0,2018-10-29 14:34:00,"VET","BTC",2018-10-29 14:28:00
"223",0.00000168,0.00000169,0.00000168,0.00000169,0,0,2018-10-29 14:35:00,"VET","BTC",2018-10-29 14:28:00
"224",0.00008849,0.00009131,0.00008642,0.00008909,13772.34,1.31,2018-10-29 14:29:00,"ICX","BTC",2018-10-29 14:28:00
"225",0.00009149,0.00009166,0.00008849,0.00008849,8987.52,0.8424,2018-10-29 14:30:00,"ICX","BTC",2018-10-29 14:28:00
"226",0.00009348,0.00009348,0.0000875,0.0000875,6730.99,0.627,2018-10-29 14:31:00,"ICX","BTC",2018-10-29 14:28:00
"227",0.00009057,0.00009171,0.00008817,0.00008994,22416.75,2.14,2018-10-29 14:32:00,"ICX","BTC",2018-10-29 14:28:00
"228",0.00009355,0.00009764,0.000091,0.000091,272016.41,26.35,2018-10-29 14:33:00,"ICX","BTC",2018-10-29 14:28:00
"229",0.00009355,0.00009355,0.00009355,0.00009355,0,0,2018-10-29 14:34:00,"ICX","BTC",2018-10-29 14:28:00
"230",0.00009315,0.00009355,0.00009315,0.00009355,0,0,2018-10-29 14:35:00,"ICX","BTC",2018-10-29 14:28:00
"231",0.00002513,0.00002525,0.00002513,0.00002525,15675.49,0.3936,2018-10-29 14:29:00,"POWR","BTC",2018-10-29 14:28:00
"232",0.00002512,0.00002515,0.00002512,0.00002513,23554.99,0.5902,2018-10-29 14:30:00,"POWR","BTC",2018-10-29 14:28:00
"233",0.00002492,0.00002514,0.00002491,0.00002513,131724.9,3.27,2018-10-29 14:31:00,"POWR","BTC",2018-10-29 14:28:00
"234",0.00002501,0.00002501,0.0000249,0.00002491,22704.48,0.5614,2018-10-29 14:32:00,"POWR","BTC",2018-10-29 14:28:00
"235",0.00002469,0.000025,0.00002467,0.00002498,40266.45,0.9946,2018-10-29 14:33:00,"POWR","BTC",2018-10-29 14:28:00
"236",0.00002469,0.00002469,0.00002469,0.00002469,0,0,2018-10-29 14:34:00,"POWR","BTC",2018-10-29 14:28:00
"237",0.00002475,0.00002475,0.00002469,0.00002469,0,0,2018-10-29 14:35:00,"POWR","BTC",2018-10-29 14:28:00
"238",0.00000176,0.00000177,0.00000176,0.00000176,27.84,0.00004765,2018-10-29 14:29:00,"CHAT","BTC",2018-10-29 14:28:00
"239",0.00000176,0.00000176,0.00000176,0.00000176,34967.96,0.06153,2018-10-29 14:30:00,"CHAT","BTC",2018-10-29 14:28:00
"240",0.00000176,0.00000176,0.00000176,0.00000176,3894.6,0.006853,2018-10-29 14:31:00,"CHAT","BTC",2018-10-29 14:28:00
"241",0.00000176,0.00000176,0.00000176,0.00000176,23391.61,0.04116,2018-10-29 14:32:00,"CHAT","BTC",2018-10-29 14:28:00
"242",0.00000176,0.00000176,0.00000176,0.00000176,14,0.00002394,2018-10-29 14:33:00,"CHAT","BTC",2018-10-29 14:28:00
"243",0.00000176,0.00000176,0.00000176,0.00000176,0,0,2018-10-29 14:34:00,"CHAT","BTC",2018-10-29 14:28:00
"244",0.00000176,0.00000176,0.00000176,0.00000176,0,0,2018-10-29 14:35:00,"CHAT","BTC",2018-10-29 14:28:00
"245",0.001487,0.001489,0.001487,0.001487,363.42,0.5407,2018-10-29 14:29:00,"BNB","BTC",2018-10-29 14:28:00
"246",0.001488,0.001488,0.001487,0.001488,781.81,1.16,2018-10-29 14:30:00,"BNB","BTC",2018-10-29 14:28:00
"247",0.001488,0.001489,0.001487,0.001488,760.17,1.13,2018-10-29 14:31:00,"BNB","BTC",2018-10-29 14:28:00
"248",0.001489,0.001489,0.001487,0.001487,2047.75,3.05,2018-10-29 14:32:00,"BNB","BTC",2018-10-29 14:28:00
"249",0.001487,0.001488,0.001487,0.001488,1161.7,1.73,2018-10-29 14:33:00,"BNB","BTC",2018-10-29 14:28:00
"250",0.001487,0.001487,0.001487,0.001487,0,0,2018-10-29 14:34:00,"BNB","BTC",2018-10-29 14:28:00
"251",0.001489,0.001489,0.001487,0.001487,0,0,2018-10-29 14:35:00,"BNB","BTC",2018-10-29 14:28:00
"252",1.01,1.01,1.01,1.01,21276.11,21488.87,2018-10-29 14:29:00,"TUSD","USD",2018-10-29 14:28:00
"253",1.01,1.01,1.01,1.01,14086.2,14227.06,2018-10-29 14:30:00,"TUSD","USD",2018-10-29 14:28:00
"254",1.01,1.01,1.01,1.01,44367.4,44811.07,2018-10-29 14:31:00,"TUSD","USD",2018-10-29 14:28:00
"255",1.01,1.01,1.01,1.01,20987.16,21197.03,2018-10-29 14:32:00,"TUSD","USD",2018-10-29 14:28:00
"256",1.01,1.01,1.01,1.01,19022,19212.22,2018-10-29 14:33:00,"TUSD","USD",2018-10-29 14:28:00
"257",1.01,1.01,1.01,1.01,0,0,2018-10-29 14:34:00,"TUSD","USD",2018-10-29 14:28:00
"258",1.01,1.01,1.01,1.01,0,0,2018-10-29 14:35:00,"TUSD","USD",2018-10-29 14:28:00
"259",0.000159,0.000159,0.0001589,0.0001589,21276.11,3.38,2018-10-29 14:29:00,"TUSD","BTC",2018-10-29 14:28:00
"260",0.0001592,0.0001592,0.0001588,0.000159,14086.2,2.24,2018-10-29 14:30:00,"TUSD","BTC",2018-10-29 14:28:00
"261",0.0001593,0.0001594,0.000159,0.000159,44367.4,7.07,2018-10-29 14:31:00,"TUSD","BTC",2018-10-29 14:28:00
"262",0.0001594,0.0001597,0.0001592,0.0001594,20987.16,3.35,2018-10-29 14:32:00,"TUSD","BTC",2018-10-29 14:28:00
"263",0.0001597,0.0001597,0.0001593,0.0001595,19022,3.03,2018-10-29 14:33:00,"TUSD","BTC",2018-10-29 14:28:00
"264",0.0001597,0.0001597,0.0001597,0.0001597,0,0,2018-10-29 14:34:00,"TUSD","BTC",2018-10-29 14:28:00
"265",0.0001596,0.0001597,0.0001596,0.0001597,0,0,2018-10-29 14:35:00,"TUSD","BTC",2018-10-29 14:28:00
"266",0.01605,0.01606,0.01605,0.01605,138.37,2.22,2018-10-29 14:29:00,"XMR","BTC",2018-10-29 14:28:00
"267",0.01606,0.01606,0.01605,0.01605,263.43,4.23,2018-10-29 14:30:00,"XMR","BTC",2018-10-29 14:28:00
"268",0.01605,0.01607,0.01605,0.01606,471.84,7.56,2018-10-29 14:31:00,"XMR","BTC",2018-10-29 14:28:00
"269",0.01603,0.01604,0.01602,0.01603,67.2,1.08,2018-10-29 14:32:00,"XMR","BTC",2018-10-29 14:28:00
"270",0.01602,0.01603,0.01602,0.01603,38.77,0.6207,2018-10-29 14:33:00,"XMR","BTC",2018-10-29 14:28:00
"271",0.01602,0.01602,0.01602,0.01602,0,0,2018-10-29 14:34:00,"XMR","BTC",2018-10-29 14:28:00
"272",0.01603,0.01603,0.01602,0.01602,0,0,2018-10-29 14:35:00,"XMR","BTC",2018-10-29 14:28:00
"273",0.00000221,0.00000221,0.0000022,0.0000022,284194.58,0.6271,2018-10-29 14:29:00,"XVG","BTC",2018-10-29 14:28:00
"274",0.0000022,0.00000221,0.0000022,0.0000022,305762.49,0.6733,2018-10-29 14:30:00,"XVG","BTC",2018-10-29 14:28:00
"275",0.0000022,0.00000221,0.0000022,0.0000022,2119710.83,4.66,2018-10-29 14:31:00,"XVG","BTC",2018-10-29 14:28:00
"276",0.0000022,0.0000022,0.00000219,0.0000022,455272.63,1,2018-10-29 14:32:00,"XVG","BTC",2018-10-29 14:28:00
"277",0.00000219,0.0000022,0.00000219,0.0000022,1576663.5,3.45,2018-10-29 14:33:00,"XVG","BTC",2018-10-29 14:28:00
"278",0.00000219,0.00000219,0.00000219,0.00000219,0,0,2018-10-29 14:34:00,"XVG","BTC",2018-10-29 14:28:00
"279",0.00000219,0.00000219,0.00000219,0.00000219,0,0,2018-10-29 14:35:00,"XVG","BTC",2018-10-29 14:28:00
"280",0.02408,0.0241,0.02408,0.02409,87.64,2.1,2018-10-29 14:29:00,"DASH","BTC",2018-10-29 14:28:00
"281",0.02403,0.02408,0.02402,0.02408,208.41,5,2018-10-29 14:30:00,"DASH","BTC",2018-10-29 14:28:00
"282",0.02401,0.02407,0.02401,0.02403,114.11,2.74,2018-10-29 14:31:00,"DASH","BTC",2018-10-29 14:28:00
"283",0.024,0.02402,0.024,0.02401,123.86,2.97,2018-10-29 14:32:00,"DASH","BTC",2018-10-29 14:28:00
"284",0.02398,0.02398,0.02397,0.02398,52.12,1.25,2018-10-29 14:33:00,"DASH","BTC",2018-10-29 14:28:00
"285",0.02398,0.02398,0.02398,0.02398,0,0,2018-10-29 14:34:00,"DASH","BTC",2018-10-29 14:28:00
"286",0.02401,0.02401,0.02398,0.02398,0,0,2018-10-29 14:35:00,"DASH","BTC",2018-10-29 14:28:00
"287",0.0001123,0.0001123,0.0001122,0.0001122,499838.31,56.12,2018-10-29 14:29:00,"TRX","ETH",2018-10-29 14:28:00
"288",0.0001123,0.0001124,0.0001123,0.0001123,322055.41,36.17,2018-10-29 14:30:00,"TRX","ETH",2018-10-29 14:28:00
"289",0.0001123,0.0001123,0.0001122,0.0001123,243451.67,27.34,2018-10-29 14:31:00,"TRX","ETH",2018-10-29 14:28:00
"290",0.0001123,0.0001123,0.0001123,0.0001123,384911.03,43.15,2018-10-29 14:32:00,"TRX","ETH",2018-10-29 14:28:00
"291",0.000112,0.0001123,0.000112,0.0001123,476475.65,53.33,2018-10-29 14:33:00,"TRX","ETH",2018-10-29 14:28:00
"292",0.000112,0.000112,0.000112,0.000112,0,0,2018-10-29 14:34:00,"TRX","ETH",2018-10-29 14:28:00
"293",0.000112,0.000112,0.000112,0.000112,0,0,2018-10-29 14:35:00,"TRX","ETH",2018-10-29 14:28:00
"294",0.02629,0.02629,0.02628,0.02629,19444.6,511.23,2018-10-29 14:29:00,"EOS","ETH",2018-10-29 14:28:00
"295",0.02627,0.02629,0.02626,0.02628,14489.06,380.44,2018-10-29 14:30:00,"EOS","ETH",2018-10-29 14:28:00
"296",0.02624,0.02628,0.02624,0.02627,7917,207.76,2018-10-29 14:31:00,"EOS","ETH",2018-10-29 14:28:00
"297",0.02624,0.02626,0.02624,0.02624,22494.8,589.72,2018-10-29 14:32:00,"EOS","ETH",2018-10-29 14:28:00
"298",0.02623,0.02624,0.02622,0.02624,12454.7,326.68,2018-10-29 14:33:00,"EOS","ETH",2018-10-29 14:28:00
"299",0.02623,0.02623,0.02623,0.02623,0,0,2018-10-29 14:34:00,"EOS","ETH",2018-10-29 14:28:00
"300",0.02621,0.02623,0.02621,0.02623,0,0,2018-10-29 14:35:00,"EOS","ETH",2018-10-29 14:28:00
"301",3.81,3.81,3.81,3.81,0,0,2018-10-29 14:29:00,"QTUM","USD",2018-10-29 14:28:00
"302",3.81,3.81,3.81,3.81,0,0,2018-10-29 14:30:00,"QTUM","USD",2018-10-29 14:28:00
"303",3.81,3.81,3.81,3.81,0,0,2018-10-29 14:31:00,"QTUM","USD",2018-10-29 14:28:00
"304",3.81,3.81,3.81,3.81,258.91,977.96,2018-10-29 14:32:00,"QTUM","USD",2018-10-29 14:28:00
"305",3.81,3.81,3.81,3.81,0,0,2018-10-29 14:33:00,"QTUM","USD",2018-10-29 14:28:00
"306",3.81,3.81,3.81,3.81,0,0,2018-10-29 14:34:00,"QTUM","USD",2018-10-29 14:28:00
"307",3.8,3.81,3.8,3.81,0,0,2018-10-29 14:35:00,"QTUM","USD",2018-10-29 14:28:00
"308",0.00000149,0.00000149,0.00000148,0.00000148,51.05,0.00007606,2018-10-29 14:29:00,"HOT","BTC",2018-10-29 14:28:00
"309",0.00000149,0.00000149,0.00000148,0.00000148,44.69,0.00006659,2018-10-29 14:30:00,"HOT","BTC",2018-10-29 14:28:00
"310",0.00000148,0.00000149,0.00000148,0.00000148,37157.01,0.05499,2018-10-29 14:31:00,"HOT","BTC",2018-10-29 14:28:00
"311",0.00000148,0.00000149,0.00000148,0.00000148,36618.54,0.0542,2018-10-29 14:32:00,"HOT","BTC",2018-10-29 14:28:00
"312",0.00000148,0.00000148,0.00000148,0.00000148,40,0.0000592,2018-10-29 14:33:00,"HOT","BTC",2018-10-29 14:28:00
"313",0.00000148,0.00000148,0.00000148,0.00000148,0,0,2018-10-29 14:34:00,"HOT","BTC",2018-10-29 14:28:00
"314",0.00000148,0.00000148,0.00000148,0.00000148,0,0,2018-10-29 14:35:00,"HOT","BTC",2018-10-29 14:28:00
"315",0.0006004,0.0006007,0.0006004,0.0006005,2928.22,1.76,2018-10-29 14:29:00,"QTUM","BTC",2018-10-29 14:28:00
"316",0.0006019,0.0006039,0.0006018,0.0006039,10243.48,6.17,2018-10-29 14:30:00,"QTUM","BTC",2018-10-29 14:28:00
"317",0.0006018,0.0006021,0.0006012,0.0006012,7252.04,4.37,2018-10-29 14:31:00,"QTUM","BTC",2018-10-29 14:28:00
"318",0.0006035,0.0006035,0.0006018,0.0006018,13563.02,8.17,2018-10-29 14:32:00,"QTUM","BTC",2018-10-29 14:28:00
"319",0.0006025,0.0006035,0.0006024,0.0006035,7894.64,4.74,2018-10-29 14:33:00,"QTUM","BTC",2018-10-29 14:28:00
"320",0.0006025,0.0006025,0.0006025,0.0006025,0,0,2018-10-29 14:34:00,"QTUM","BTC",2018-10-29 14:28:00
"321",0.0006005,0.0006025,0.0006005,0.0006025,0,0,2018-10-29 14:35:00,"QTUM","BTC",2018-10-29 14:28:00
"322",0.00000542,0.00000543,0.00000542,0.00000542,278662.88,1.51,2018-10-29 14:29:00,"ZIL","BTC",2018-10-29 14:28:00
"323",0.00000539,0.00000543,0.00000538,0.00000542,2858474.13,15.41,2018-10-29 14:30:00,"ZIL","BTC",2018-10-29 14:28:00
"324",0.00000539,0.0000054,0.00000537,0.00000538,649396.09,3.49,2018-10-29 14:31:00,"ZIL","BTC",2018-10-29 14:28:00
"325",0.00000538,0.00000539,0.00000534,0.00000539,3455970.43,18.46,2018-10-29 14:32:00,"ZIL","BTC",2018-10-29 14:28:00
"326",0.00000537,0.00000538,0.00000534,0.00000538,178605.8,0.9535,2018-10-29 14:33:00,"ZIL","BTC",2018-10-29 14:28:00
"327",0.00000537,0.00000537,0.00000537,0.00000537,0,0,2018-10-29 14:34:00,"ZIL","BTC",2018-10-29 14:28:00
"328",0.00000536,0.00000537,0.00000536,0.00000537,0,0,2018-10-29 14:35:00,"ZIL","BTC",2018-10-29 14:28:00
"329",0.001122,0.001123,0.001121,0.001121,18445.43,20.66,2018-10-29 14:29:00,"XLM","ETH",2018-10-29 14:28:00
"330",0.001121,0.001123,0.001121,0.001122,7540.66,8.46,2018-10-29 14:30:00,"XLM","ETH",2018-10-29 14:28:00
"331",0.001122,0.001123,0.001121,0.001121,1656.39,1.86,2018-10-29 14:31:00,"XLM","ETH",2018-10-29 14:28:00
"332",0.001124,0.001125,0.001122,0.001122,61368.77,68.97,2018-10-29 14:32:00,"XLM","ETH",2018-10-29 14:28:00
"333",0.001124,0.001126,0.001124,0.001124,32763.47,36.84,2018-10-29 14:33:00,"XLM","ETH",2018-10-29 14:28:00
"334",0.001124,0.001124,0.001124,0.001124,0,0,2018-10-29 14:34:00,"XLM","ETH",2018-10-29 14:28:00
"335",0.001124,0.001124,0.001124,0.001124,0,0,2018-10-29 14:35:00,"XLM","ETH",2018-10-29 14:28:00
"336",0.0006456,0.0006456,0.0006456,0.0006456,10.39,0.006705,2018-10-29 14:29:00,"LUN","BTC",2018-10-29 14:28:00
"337",0.0006449,0.000647,0.0006441,0.0006456,1103.91,0.7124,2018-10-29 14:30:00,"LUN","BTC",2018-10-29 14:28:00
"338",0.0006439,0.0006452,0.0006439,0.0006441,64.11,0.04123,2018-10-29 14:31:00,"LUN","BTC",2018-10-29 14:28:00
"339",0.0006435,0.0006438,0.0006413,0.0006438,1424,0.9135,2018-10-29 14:32:00,"LUN","BTC",2018-10-29 14:28:00
"340",0.0006327,0.0006435,0.0006327,0.0006435,2842.02,1.81,2018-10-29 14:33:00,"LUN","BTC",2018-10-29 14:28:00
"341",0.0006327,0.0006327,0.0006327,0.0006327,0,0,2018-10-29 14:34:00,"LUN","BTC",2018-10-29 14:28:00
"342",0.0006274,0.0006327,0.0006274,0.0006327,0,0,2018-10-29 14:35:00,"LUN","BTC",2018-10-29 14:28:00
"343",0.00000025,0.00000025,0.00000024,0.00000025,4293512,1.03,2018-10-29 14:29:00,"NPXS","BTC",2018-10-29 14:28:00
"344",0.00000024,0.00000025,0.00000024,0.00000024,31447,0.007665,2018-10-29 14:30:00,"NPXS","BTC",2018-10-29 14:28:00
"345",0.00000025,0.00000025,0.00000024,0.00000024,1047321,0.2514,2018-10-29 14:31:00,"NPXS","BTC",2018-10-29 14:28:00
"346",0.00000024,0.00000024,0.00000024,0.00000024,325171,0.07804,2018-10-29 14:32:00,"NPXS","BTC",2018-10-29 14:28:00
"347",0.00000024,0.00000025,0.00000024,0.00000025,729483,0.1751,2018-10-29 14:33:00,"NPXS","BTC",2018-10-29 14:28:00
"348",0.00000024,0.00000024,0.00000024,0.00000024,0,0,2018-10-29 14:34:00,"NPXS","BTC",2018-10-29 14:28:00
"349",0.00000024,0.00000024,0.00000024,0.00000024,0,0,2018-10-29 14:35:00,"NPXS","BTC",2018-10-29 14:28:00
"350",0.00000318,0.00000321,0.00000318,0.00000321,218434,0.698,2018-10-29 14:29:00,"CDT","BTC",2018-10-29 14:28:00
"351",0.00000318,0.0000032,0.00000316,0.00000318,86406,0.2744,2018-10-29 14:30:00,"CDT","BTC",2018-10-29 14:28:00
"352",0.00000317,0.00000321,0.00000315,0.00000317,421372,1.34,2018-10-29 14:31:00,"CDT","BTC",2018-10-29 14:28:00
"353",0.00000316,0.00000319,0.00000316,0.00000318,183038,0.5807,2018-10-29 14:32:00,"CDT","BTC",2018-10-29 14:28:00
"354",0.00000319,0.00000319,0.00000317,0.00000317,7788,0.02482,2018-10-29 14:33:00,"CDT","BTC",2018-10-29 14:28:00
"355",0.00000319,0.00000319,0.00000319,0.00000319,0,0,2018-10-29 14:34:00,"CDT","BTC",2018-10-29 14:28:00
"356",0.00000316,0.00000319,0.00000316,0.00000319,0,0,2018-10-29 14:35:00,"CDT","BTC",2018-10-29 14:28:00
"357",0.0003517,0.03156,0.03144,0.03153,149441.45,52.56,2018-10-29 14:29:00,"ADA","ETH",2018-10-29 14:28:00
"358",0.0003513,0.03157,0.03148,0.03157,208977.33,73.42,2018-10-29 14:30:00,"ADA","ETH",2018-10-29 14:28:00
"359",0.0003512,0.03152,0.03146,0.03152,250436.11,87.96,2018-10-29 14:31:00,"ADA","ETH",2018-10-29 14:28:00
"360",0.0003515,0.0315,0.03141,0.03147,213901.44,75.18,2018-10-29 14:32:00,"ADA","ETH",2018-10-29 14:28:00
"361",0.0003511,0.03148,0.03139,0.03148,132693,46.58,2018-10-29 14:33:00,"ADA","ETH",2018-10-29 14:28:00
"362",0.0003511,0.03142,0.03142,0.03142,0,0,2018-10-29 14:34:00,"ADA","ETH",2018-10-29 14:28:00
"363",0.0003504,0.03142,0.0003504,0.03142,0,0,2018-10-29 14:35:00,"ADA","ETH",2018-10-29 14:28:00
"364",0.00000732,0.00000739,0.00000732,0.00000739,84041,0.6164,2018-10-29 14:29:00,"QKC","BTC",2018-10-29 14:28:00
"365",0.00000736,0.00000736,0.00000732,0.00000733,66630,0.4881,2018-10-29 14:30:00,"QKC","BTC",2018-10-29 14:28:00
"366",0.00000735,0.00000736,0.0000073,0.00000736,128056,0.9361,2018-10-29 14:31:00,"QKC","BTC",2018-10-29 14:28:00
"367",0.00000729,0.00000734,0.00000726,0.00000734,256463,1.87,2018-10-29 14:32:00,"QKC","BTC",2018-10-29 14:28:00
"368",0.00000728,0.00000731,0.00000728,0.00000729,49707,0.3621,2018-10-29 14:33:00,"QKC","BTC",2018-10-29 14:28:00
"369",0.00000728,0.00000728,0.00000728,0.00000728,0,0,2018-10-29 14:34:00,"QKC","BTC",2018-10-29 14:28:00
"370",0.00000729,0.00000729,0.00000728,0.00000728,0,0,2018-10-29 14:35:00,"QKC","BTC",2018-10-29 14:28:00
"371",0.0000015,0.0000015,0.00000148,0.00000149,3193774,4.8,2018-10-29 14:29:00,"MFT","BTC",2018-10-29 14:28:00
"372",0.00000151,0.00000152,0.0000015,0.00000151,1848449.58,2.79,2018-10-29 14:30:00,"MFT","BTC",2018-10-29 14:28:00
"373",0.00000151,0.00000152,0.0000015,0.00000152,2122372,3.2,2018-10-29 14:31:00,"MFT","BTC",2018-10-29 14:28:00
"374",0.0000015,0.00000151,0.0000015,0.00000151,1059006.03,1.59,2018-10-29 14:32:00,"MFT","BTC",2018-10-29 14:28:00
"375",0.0000015,0.0000015,0.0000015,0.0000015,999909,1.5,2018-10-29 14:33:00,"MFT","BTC",2018-10-29 14:28:00
"376",0.0000015,0.0000015,0.0000015,0.0000015,0,0,2018-10-29 14:34:00,"MFT","BTC",2018-10-29 14:28:00
"377",0.00000151,0.00000151,0.0000015,0.0000015,0,0,2018-10-29 14:35:00,"MFT","BTC",2018-10-29 14:28:00
"378",0.0001632,0.0001636,0.0001631,0.0001632,11683.47,1.91,2018-10-29 14:29:00,"WAN","BTC",2018-10-29 14:28:00
"379",0.0001634,0.0001642,0.0001632,0.0001632,2026.22,0.3315,2018-10-29 14:30:00,"WAN","BTC",2018-10-29 14:28:00
"380",0.0001636,0.0001644,0.0001635,0.0001635,10753.43,1.76,2018-10-29 14:31:00,"WAN","BTC",2018-10-29 14:28:00
"381",0.000163,0.000164,0.000163,0.0001636,13922.22,2.27,2018-10-29 14:32:00,"WAN","BTC",2018-10-29 14:28:00
"382",0.0001629,0.0001631,0.0001627,0.000163,7660.81,1.25,2018-10-29 14:33:00,"WAN","BTC",2018-10-29 14:28:00
"383",0.0001629,0.0001629,0.0001629,0.0001629,0,0,2018-10-29 14:34:00,"WAN","BTC",2018-10-29 14:28:00
"384",0.0001618,0.0001629,0.0001618,0.0001629,0,0,2018-10-29 14:35:00,"WAN","BTC",2018-10-29 14:28:00
"385",0.00003659,0.0000366,0.00003654,0.00003654,39475,1.44,2018-10-29 14:29:00,"BAT","BTC",2018-10-29 14:28:00
"386",0.00003661,0.00003662,0.00003654,0.00003659,50000.98,1.83,2018-10-29 14:30:00,"BAT","BTC",2018-10-29 14:28:00
"387",0.00003656,0.00003662,0.00003655,0.00003655,7013.4,0.2565,2018-10-29 14:31:00,"BAT","BTC",2018-10-29 14:28:00
"388",0.00003655,0.00003661,0.00003655,0.00003656,37358,1.37,2018-10-29 14:32:00,"BAT","BTC",2018-10-29 14:28:00
"389",0.0000366,0.0000366,0.00003655,0.00003655,1712,0.06267,2018-10-29 14:33:00,"BAT","BTC",2018-10-29 14:28:00
"390",0.0000366,0.0000366,0.0000366,0.0000366,0,0,2018-10-29 14:34:00,"BAT","BTC",2018-10-29 14:28:00
"391",0.00003655,0.0000366,0.00003655,0.0000366,0,0,2018-10-29 14:35:00,"BAT","BTC",2018-10-29 14:28:00
"392",0.00001419,0.0000142,0.00001419,0.00001419,205161.83,2.9,2018-10-29 14:29:00,"XEM","BTC",2018-10-29 14:28:00
"393",0.00001419,0.0000142,0.00001419,0.00001419,4293.52,0.06089,2018-10-29 14:30:00,"XEM","BTC",2018-10-29 14:28:00
"394",0.0000142,0.0000142,0.00001419,0.00001419,2284.58,0.03239,2018-10-29 14:31:00,"XEM","BTC",2018-10-29 14:28:00
"395",0.00001419,0.0000142,0.00001419,0.0000142,4740,0.06706,2018-10-29 14:32:00,"XEM","BTC",2018-10-29 14:28:00
"396",0.00001419,0.0000142,0.00001418,0.00001419,12418,0.1759,2018-10-29 14:33:00,"XEM","BTC",2018-10-29 14:28:00
"397",0.00001419,0.00001419,0.00001419,0.00001419,0,0,2018-10-29 14:34:00,"XEM","BTC",2018-10-29 14:28:00
"398",0.00001418,0.00001419,0.00001418,0.00001419,0,0,2018-10-29 14:35:00,"XEM","BTC",2018-10-29 14:28:00
"399",0.00006528,0.00006528,0.00006528,0.00006528,193.86,0.01266,2018-10-29 14:29:00,"LINK","BTC",2018-10-29 14:28:00
"400",0.00006528,0.00006542,0.00006528,0.00006528,2755.35,0.1801,2018-10-29 14:30:00,"LINK","BTC",2018-10-29 14:28:00
"401",0.0000654,0.0000654,0.0000654,0.0000654,0.23,0.00001505,2018-10-29 14:31:00,"LINK","BTC",2018-10-29 14:28:00
"402",0.00006505,0.0000654,0.00006505,0.0000654,7506,0.4883,2018-10-29 14:32:00,"LINK","BTC",2018-10-29 14:28:00
"403",0.00006502,0.00006532,0.00006487,0.00006491,3147,0.2053,2018-10-29 14:33:00,"LINK","BTC",2018-10-29 14:28:00
"404",0.00006502,0.00006502,0.00006502,0.00006502,0,0,2018-10-29 14:34:00,"LINK","BTC",2018-10-29 14:28:00
"405",0.00006523,0.00006523,0.00006502,0.00006502,0,0,2018-10-29 14:35:00,"LINK","BTC",2018-10-29 14:28:00
"406",0.04732,0.04732,0.04729,0.04729,373.1,17.66,2018-10-29 14:29:00,"XRP","BNB",2018-10-29 14:28:00
"407",0.04729,0.04732,0.04729,0.04732,0.2,0.009458,2018-10-29 14:30:00,"XRP","BNB",2018-10-29 14:28:00
"408",0.0472,0.04735,0.0472,0.04729,103.7,4.89,2018-10-29 14:31:00,"XRP","BNB",2018-10-29 14:28:00
"409",0.0471,0.04725,0.0471,0.04713,514.5,24.27,2018-10-29 14:32:00,"XRP","BNB",2018-10-29 14:28:00
"410",0.04725,0.04725,0.04708,0.04708,0.1,0.004725,2018-10-29 14:33:00,"XRP","BNB",2018-10-29 14:28:00
"411",0.04725,0.04725,0.04725,0.04725,0,0,2018-10-29 14:34:00,"XRP","BNB",2018-10-29 14:28:00
"412",0.04718,0.04725,0.04718,0.04725,0,0,2018-10-29 14:35:00,"XRP","BNB",2018-10-29 14:28:00
"413",0.00004711,0.00004711,0.00004698,0.00004698,51.05,0.002405,2018-10-29 14:29:00,"HOT","ETH",2018-10-29 14:28:00
"414",0.00004713,0.00004713,0.00004711,0.00004711,44.69,0.002106,2018-10-29 14:30:00,"HOT","ETH",2018-10-29 14:28:00
"415",0.00004708,0.00004725,0.00004708,0.00004711,37157.01,1.76,2018-10-29 14:31:00,"HOT","ETH",2018-10-29 14:28:00
"416",0.0000472,0.00004744,0.00004712,0.00004712,36618.54,1.74,2018-10-29 14:32:00,"HOT","ETH",2018-10-29 14:28:00
"417",0.0000472,0.0000472,0.0000472,0.0000472,40,0.001888,2018-10-29 14:33:00,"HOT","ETH",2018-10-29 14:28:00
